kilometraj_total,vechime_ani,coolant_temp_c,oil_temp_c,oil_pressure_bar,maf_gps,map_kpa,battery_v,vibratii_relanti,zile_de_la_ultima_revizie,delta_temp,pressure_low,pressure_very_low,service_overdue,coolant_overheat,oil_overheat,battery_low,vibratii_high,airflow_mismatch,pressure_margin,pressure_expected,pressure_residual,delta_days,delta_km,trend_temp,trend_pressure,trend_vibratii,trend_battery,anomaly_count,temp_stress,pressure_stress,health_index,defect
160320,15,85.91,92.65,2.558,8.27,25.0,13.44,2.48,71,6.74,0,0,0,0,0,0,0,0,1.358,2.827,-0.269,70,3981,-0.0393,0.3253,0.007,0.1485,0,0.0,0.2244,0.0499,0
204370,15,102.51,103.73,1.716,14.88,48.7,13.65,2.87,165,1.21,0,0,0,1,0,0,0,0,0.516,2.7,-0.984,63,734,1.081,1.15,0.9457,0.1253,1,0.2255,0.8204,0.3487,1
92627,8,83.88,89.3,2.813,9.72,29.48,13.96,2.02,149,5.42,0,0,0,0,0,0,0,0,1.613,3.052,-0.239,50,2112,-0.0556,0.298,0.2572,0.0137,0,0.0,0.1993,0.0558,0
194144,17,97.1,106.36,1.365,9.38,32.94,13.33,2.94,388,9.26,0,0,1,0,0,0,0,0,0.165,2.545,-1.179,67,1578,1.2613,0.6533,0.6745,-0.095,1,0.0,0.9828,0.2891,1
139959,8,93.04,96.79,3.008,15.34,58.43,14.13,2.21,302,3.75,0,0,1,0,0,0,0,0,1.808,3.018,-0.01,81,2121,0.0329,0.1417,0.162,-0.0208,1,0.0,0.0085,0.0234,0
27789,1,84.93,89.54,3.699,6.51,25.0,14.06,1.23,15,4.61,0,0,0,0,0,0,0,0,2.499,3.169,0.53,33,1062,-0.0991,-0.0094,-0.1212,-0.0242,0,0.0,0.0,0.0172,1
255205,19,102.69,99.25,2.428,13.05,46.52,13.38,2.63,358,-3.44,0,0,1,1,0,0,0,0,1.228,2.701,-0.273,62,1908,0.9994,0.1772,0.115,0.0871,2,0.2345,0.2276,0.1539,1
73927,5,89.63,96.19,3.221,11.45,46.46,14.03,0.98,284,6.56,0,0,1,0,0,0,0,0,2.021,3.042,0.179,58,2619,0.1491,0.0565,0.0978,0.026,1,0.0,0.0,0.0216,0
26127,3,85.92,88.49,3.828,9.97,30.54,14.38,1.57,28,2.57,0,0,0,0,0,0,0,0,2.628,3.172,0.655,75,1682,0.0175,-0.1578,0.0887,-0.0459,0,0.0,0.0,0.0,0
174732,13,94.71,88.39,3.275,9.22,35.74,13.63,2.31,328,-6.32,0,0,1,0,0,0,0,0,2.075,2.995,0.28,70,2837,1.0152,-0.036,0.2364,0.0642,1,0.0,0.0,0.1011,1
95337,5,87.4,93.2,3.075,14.42,59.09,14.17,2.25,14,5.8,0,0,0,0,0,0,0,0,1.875,3.152,-0.077,38,3897,-0.0338,0.2371,0.2176,0.1344,0,0.0,0.0645,0.0226,0
222330,18,90.83,99.89,2.553,18.07,69.48,13.59,3.27,178,9.06,0,0,0,0,0,0,1,0,1.353,2.8,-0.247,36,2827,0.1703,0.1265,0.0997,0.2052,1,0.0,0.2058,0.0693,0
158057,9,91.11,101.73,2.823,12.42,56.91,14.0,1.67,68,10.62,0,0,0,0,0,0,0,0,1.623,2.893,-0.07,46,3214,-0.2598,0.1602,0.1868,0.1281,0,0.0,0.0586,0.0188,0
37015,1,93.22,102.29,3.364,16.49,68.4,14.45,1.0,4,9.06,0,0,0,0,0,0,0,0,2.164,3.088,0.276,84,2903,0.1682,0.0077,0.1179,0.0994,0,0.0,0.0,0.0226,1
247400,20,89.56,96.52,2.338,8.49,32.32,13.08,3.28,234,6.96,0,0,1,0,0,0,1,0,1.138,2.679,-0.341,49,1888,0.2278,0.3461,-0.0054,0.6186,2,0.0,0.2842,0.105,0
139039,11,83.11,84.99,3.342,8.92,25.0,13.42,2.09,288,1.88,0,0,1,0,0,0,0,0,2.142,3.06,0.282,55,500,0.1665,0.0763,-0.0279,0.0979,1,0.0,0.0,0.0182,0
76981,6,87.64,91.58,2.873,8.62,41.26,14.01,1.69,201,3.95,0,0,1,0,0,0,0,0,1.673,3.093,-0.221,46,1413,0.0193,0.1794,0.1747,0.1792,1,0.0,0.1838,0.0702,0
138560,14,90.93,98.34,2.832,12.61,53.27,13.61,2.07,143,7.41,0,0,0,0,0,0,0,0,1.632,2.846,-0.014,62,3092,0.02,0.1062,-0.0814,0.1776,0,0.0,0.012,0.0248,0
130784,11,87.3,90.13,2.858,6.75,25.0,13.91,2.34,215,2.83,0,0,1,0,0,0,0,0,1.658,2.957,-0.099,54,1126,-0.1766,0.437,0.0949,0.0348,1,0.0,0.0827,0.0415,0
19837,1,86.71,92.92,3.479,10.55,29.03,14.34,1.17,63,6.21,0,0,0,0,0,0,0,0,2.279,3.118,0.361,56,2086,0.0239,-0.0691,0.0562,0.0307,0,0.0,0.0,0.0,0
183408,16,84.13,85.05,2.936,10.38,30.58,13.48,2.99,20,0.93,0,0,0,0,0,0,0,0,1.736,2.981,-0.045,86,2226,-0.0237,0.1916,0.1246,0.3485,0,0.0,0.0375,0.029,0
118039,9,90.91,98.45,2.887,11.36,46.99,13.73,2.07,65,7.54,0,0,0,0,0,0,0,0,1.687,2.919,-0.032,105,1260,0.1471,0.1819,0.1608,0.0266,0,0.0,0.0265,0.0292,0
172168,14,88.04,95.97,2.548,9.43,45.19,13.98,2.47,22,7.93,0,0,0,0,0,0,0,0,1.348,2.861,-0.313,120,3614,0.2265,0.3102,0.3519,0.1326,0,0.0,0.2612,0.104,0
238789,18,80.24,84.73,2.731,8.0,31.15,13.46,3.1,323,4.49,0,0,1,0,0,0,0,0,1.531,2.95,-0.219,81,2673,0.1777,0.3401,0.0693,0.1569,1,0.0,0.1824,0.0819,1
176826,13,94.0,101.48,2.448,12.76,44.52,13.55,2.65,255,7.48,0,0,1,0,0,0,0,0,1.248,2.768,-0.32,52,3586,0.0855,-0.0055,0.1722,-0.0306,1,0.0,0.2671,0.0581,0
175661,14,84.53,86.35,2.686,7.95,25.97,13.77,2.58,78,1.82,0,0,0,0,0,0,0,0,1.486,2.977,-0.291,86,3315,0.0858,0.2642,0.0817,0.2748,0,0.0,0.2422,0.0742,1
39421,6,89.39,92.07,3.206,9.49,36.03,13.84,2.0,239,2.69,0,0,1,0,0,0,0,0,2.006,3.063,0.143,82,2969,0.0543,-0.0045,0.2172,0.0534,1,0.0,0.0,0.0,0
107137,5,83.04,86.71,3.642,9.27,25.0,14.1,1.48,203,3.67,0,0,1,0,0,0,0,0,2.442,3.146,0.496,89,578,0.2026,-0.0605,0.276,0.0876,1,0.0,0.0,0.0399,0
105540,9,85.18,88.64,3.211,10.96,39.9,13.85,2.3,46,3.46,0,0,0,0,0,0,0,0,2.011,3.087,0.125,55,1229,0.021,0.059,0.1292,0.1731,0,0.0,0.0,0.0194,1
216119,18,95.91,99.63,1.724,7.04,30.79,13.33,2.86,407,3.73,0,0,1,0,0,0,0,0,0.524,2.651,-0.926,105,2222,1.1502,0.6546,0.7412,0.0398,1,0.0,0.7719,0.293,1
125129,11,90.89,97.95,2.945,9.46,51.67,13.7,2.38,393,7.06,0,0,1,0,0,0,0,0,1.745,2.908,0.038,44,2034,0.0502,0.139,-0.0073,0.173,1,0.0,0.0,0.0275,1
73058,7,88.32,93.31,3.051,14.03,41.63,14.07,1.16,318,5.0,0,0,1,0,0,0,0,0,1.851,3.04,0.011,38,1757,0.0757,-0.024,0.105,-0.0167,1,0.0,0.0,0.0299,1
234293,16,89.34,94.93,2.555,9.03,38.83,13.24,2.8,339,5.59,0,0,1,0,0,0,0,0,1.355,2.817,-0.262,99,2148,-0.0046,0.1884,0.0239,0.1634,1,0.0,0.218,0.0712,0
256643,18,93.85,102.97,2.157,12.65,66.75,13.48,3.35,229,9.13,0,0,1,0,0,0,1,1,0.957,2.728,-0.57,75,4606,0.2889,0.0627,-0.0658,0.0314,3,0.0,0.4753,0.0889,0
241691,19,92.52,103.07,1.392,11.39,47.37,13.3,3.22,337,10.55,0,0,1,0,0,0,1,0,0.192,2.628,-1.236,94,2137,0.4738,0.7759,0.6513,0.1508,2,0.0,1.0301,0.2865,1
71182,6,85.1,88.33,3.446,7.76,36.85,14.47,1.67,221,3.24,0,0,1,0,0,0,0,0,2.246,3.141,0.306,41,1977,0.218,0.1779,0.1125,0.0316,1,0.0,0.0,0.0645,0
198300,15,91.81,97.64,2.467,11.18,33.83,13.83,2.82,69,5.83,0,0,0,0,0,0,0,0,1.267,2.763,-0.295,37,2203,0.1692,0.0881,0.1183,0.1166,0,0.0,0.2462,0.0592,0
148553,12,81.14,85.1,3.294,10.2,25.46,13.51,1.69,70,3.95,0,0,0,0,0,0,0,0,2.094,3.04,0.254,71,2634,0.0017,-0.0709,0.1717,0.1887,0,0.0,0.0,0.0009,0
105681,9,85.21,91.46,2.72,10.32,41.08,13.8,2.0,358,6.25,0,0,1,0,0,0,0,0,1.52,3.035,-0.315,59,2627,-0.0124,0.0899,-0.1709,0.1753,1,0.0,0.2626,0.0584,1
107097,8,88.34,95.07,3.227,10.74,46.31,13.79,1.64,187,6.73,0,0,1,0,0,0,0,0,2.027,3.004,0.223,40,2306,0.205,0.0216,0.0443,0.1043,1,0.0,0.0,0.0171,0
26141,3,90.6,94.12,3.289,7.89,25.0,14.16,1.64,306,3.52,0,0,1,0,0,0,0,0,2.089,3.038,0.252,50,1611,0.054,0.0149,0.1501,0.0893,1,0.0,0.0,0.045,0
80098,6,86.79,89.08,3.321,9.39,25.0,14.15,1.68,60,2.29,0,0,0,0,0,0,0,0,2.121,3.078,0.242,87,1539,0.1286,0.2894,0.0653,0.2076,0,0.0,0.0,0.0334,0
139407,11,84.6,87.54,2.942,9.56,34.77,13.74,2.36,188,2.94,0,0,1,0,0,0,0,0,1.742,3.048,-0.106,117,2097,0.0873,0.1792,0.175,0.1093,1,0.0,0.0883,0.0451,0
233464,18,88.7,91.75,2.518,7.7,26.63,13.29,2.65,35,3.05,0,0,0,0,0,0,0,0,1.318,2.792,-0.273,50,1788,0.1272,0.3789,-0.0099,0.0866,0,0.0,0.2278,0.0928,0
201135,18,90.83,97.14,2.496,10.39,42.61,13.48,3.19,92,6.3,0,0,0,0,0,0,0,0,1.296,2.748,-0.251,59,1233,0.0858,0.0198,0.1182,0.1276,0,0.0,0.2094,0.0746,0
67473,4,88.25,95.13,3.29,11.51,44.55,13.74,1.63,45,6.88,0,0,0,0,0,0,0,0,2.09,3.076,0.215,33,1009,-0.0382,0.1082,0.3816,0.1405,0,0.0,0.0,0.0299,0
147227,14,89.29,95.01,3.052,10.43,40.29,13.55,1.98,87,5.72,0,0,0,0,0,0,0,0,1.852,2.861,0.191,104,2791,-0.1347,0.0055,-0.0399,0.0477,0,0.0,0.0,0.0022,0
10197,2,88.83,95.79,3.496,12.04,49.7,14.53,1.1,254,6.96,0,0,1,0,0,0,0,0,2.296,3.123,0.373,58,1084,0.0415,0.0642,0.2252,0.1049,1,0.0,0.0,0.0484,0
156685,14,87.57,89.35,2.716,8.38,33.81,13.85,2.74,2,1.78,0,0,0,0,0,0,0,0,1.516,2.948,-0.232,55,2437,0.0748,0.2291,0.1843,0.1637,0,0.0,0.1933,0.0492,1
59967,7,82.72,87.09,3.169,13.03,41.36,14.23,1.74,81,4.37,0,0,0,0,0,0,0,0,1.969,3.164,0.005,72,3840,-0.0649,0.1853,0.0705,0.1275,0,0.0,0.0,0.0015,0
134918,9,89.45,94.4,3.031,8.09,27.95,13.69,2.38,290,4.95,0,0,1,0,0,0,0,0,1.831,2.924,0.107,84,511,0.0913,0.076,0.2888,0.0032,1,0.0,0.0,0.0105,0
156947,15,88.22,92.13,3.02,10.54,45.98,13.22,2.42,62,3.91,0,0,0,0,0,0,0,0,1.82,2.921,0.099,117,2142,0.0392,0.1299,-0.0524,0.2248,0,0.0,0.0,0.0317,0
91427,9,83.99,89.98,3.36,11.54,43.06,13.71,2.32,233,5.99,0,0,1,0,0,0,0,0,2.16,3.073,0.287,53,1598,-0.1038,-0.0778,0.113,0.2089,1,0.0,0.0,0.0051,0
238652,17,83.5,87.12,2.929,8.33,25.22,13.48,3.38,364,3.62,0,0,1,0,0,0,1,0,1.729,2.898,0.03,61,2012,-0.0909,0.0758,0.0177,0.0326,2,0.0,0.0,0.0131,0
118240,11,87.13,91.61,3.037,10.32,39.83,13.46,1.53,327,4.48,0,0,1,0,0,0,0,0,1.837,2.987,0.05,103,1075,0.1722,0.2227,-0.2546,0.3685,1,0.0,0.0,0.0258,0
236590,20,86.47,96.21,1.578,8.93,41.47,12.93,3.58,51,9.74,0,0,0,0,0,0,1,0,0.378,2.722,-1.143,116,1482,-0.0515,1.4107,0.6952,0.11,1,0.0,0.9529,0.3065,0
132767,13,91.33,97.59,3.005,11.08,45.93,13.83,2.85,61,6.26,0,0,0,0,0,0,0,0,1.805,2.852,0.153,80,3079,0.0244,0.2779,0.186,0.1203,0,0.0,0.0,0.029,0
96793,6,92.02,94.86,2.981,12.08,46.45,14.22,1.93,296,2.84,0,0,1,0,0,0,0,0,1.781,3.049,-0.067,46,3137,0.2013,-0.0103,0.1894,0.0506,1,0.0,0.0561,0.0421,0
216322,16,80.38,85.93,2.598,9.47,31.9,13.26,2.87,145,5.55,0,0,0,0,0,0,0,0,1.398,2.969,-0.371,39,2307,-0.1422,0.0782,0.2234,0.2907,0,0.0,0.3088,0.0786,0
128421,9,88.75,94.14,3.052,13.38,52.69,13.99,1.6,175,5.39,0,0,0,0,0,0,0,0,1.852,3.028,0.024,102,1208,0.0581,0.1411,-0.122,0.1457,0,0.0,0.0,0.0,0
147937,11,87.96,91.29,2.815,12.38,49.32,14.03,2.28,200,3.32,0,0,1,0,0,0,0,0,1.615,3.032,-0.217,53,1961,-0.0523,0.0837,0.3721,-0.0304,1,0.0,0.1806,0.0263,0
41794,3,86.15,94.16,2.482,7.65,31.86,13.89,1.47,243,8.01,0,0,1,0,0,0,0,0,1.282,3.064,-0.582,45,3880,0.3251,0.6883,0.8168,-0.1687,1,0.0,0.4848,0.1702,0
24123,3,88.72,89.49,3.429,11.18,26.0,14.43,1.62,188,0.77,0,0,1,0,0,0,0,0,2.229,3.134,0.295,47,1756,0.0203,-0.0433,0.205,-0.059,1,0.0,0.0,0.036,0
127317,12,83.83,87.38,3.276,9.66,32.93,13.65,2.69,9,3.55,0,0,0,0,0,0,0,0,2.076,3.024,0.252,62,4506,-0.0396,-0.0442,0.4547,0.1845,0,0.0,0.0,0.0069,0
84018,4,87.84,91.9,3.373,8.62,25.0,13.7,1.49,39,4.07,0,0,0,0,0,0,0,0,2.173,3.062,0.311,107,2480,-0.0597,-0.045,-0.0112,0.0176,0,0.0,0.0,0.0,0
262003,20,89.13,94.71,2.747,12.02,44.91,13.53,3.0,0,5.58,0,0,0,0,0,0,0,0,1.547,2.766,-0.019,96,2118,-0.0249,0.0316,0.1472,0.0082,0,0.0,0.0157,0.0201,1
200095,18,95.93,102.13,2.198,14.24,58.57,13.07,2.39,111,6.21,0,0,0,0,0,0,0,0,0.998,2.712,-0.513,114,2121,-0.1254,-0.0531,0.3805,0.6424,0,0.0,0.4276,0.0884,1
182794,15,102.16,100.17,2.779,13.06,61.9,13.28,2.82,343,-1.99,0,0,1,1,0,0,0,0,1.579,2.824,-0.045,85,1759,1.0144,0.1791,0.0233,0.0139,2,0.2081,0.0378,0.1394,0
174094,15,83.7,85.75,2.921,7.49,26.75,13.62,2.78,408,2.05,0,0,1,0,0,0,0,0,1.721,2.972,-0.051,107,1897,-0.1066,-0.0543,0.0831,0.1067,1,0.0,0.0421,0.0011,0
117779,12,91.26,95.15,3.006,12.34,53.02,13.76,1.64,199,3.89,0,0,1,0,0,0,0,0,1.806,2.949,0.057,115,3113,0.2009,0.0852,0.1592,0.0735,1,0.0,0.0,0.0063,0
32248,2,90.76,95.97,3.386,9.64,43.18,14.5,1.42,11,5.21,0,0,0,0,0,0,0,0,2.186,3.093,0.292,91,3629,-0.0039,-0.082,0.0708,-0.1195,0,0.0,0.0,0.0,1
86534,8,85.48,87.26,3.223,10.32,25.0,13.51,2.14,29,1.78,0,0,0,0,0,0,0,0,2.023,3.075,0.149,66,1336,0.1601,0.2653,0.1293,0.1474,0,0.0,0.0,0.0173,0
97629,10,88.29,89.74,2.813,11.49,37.35,13.81,1.16,342,1.45,0,0,1,0,0,0,0,0,1.613,3.035,-0.222,85,2395,0.151,0.0062,-0.0678,0.0242,1,0.0,0.185,0.0625,1
190043,19,89.66,93.56,2.275,9.98,35.79,13.04,2.69,144,3.89,0,0,0,0,0,0,0,0,1.075,2.772,-0.497,69,500,0.0326,-0.1196,0.161,0.2535,0,0.0,0.4141,0.0574,0
20606,5,87.97,94.03,3.314,14.78,58.95,14.14,2.18,370,6.05,0,0,1,0,0,0,0,0,2.114,3.135,0.178,99,1265,-0.0466,0.0065,0.0613,-0.0275,1,0.0,0.0,0.014,1
112851,10,86.24,90.77,2.686,9.13,29.81,13.57,2.19,212,4.52,0,0,1,0,0,0,0,0,1.486,2.984,-0.297,49,2508,-0.0279,0.0663,0.3129,-0.0503,1,0.0,0.2479,0.0651,0
84124,7,87.89,94.75,3.236,13.03,49.88,13.76,2.46,369,6.86,0,0,1,0,0,0,0,0,2.036,3.044,0.191,41,2336,0.111,0.1699,0.0536,0.0992,1,0.0,0.0,0.0244,0
16181,3,92.2,99.78,3.186,9.57,40.5,14.58,1.43,56,7.57,0,0,0,0,0,0,0,0,1.986,2.986,0.2,43,2939,0.2689,-0.0194,0.2779,-0.012,0,0.0,0.0,0.0165,0
55216,3,84.42,89.3,3.265,10.03,25.0,14.43,1.76,360,4.88,0,0,1,0,0,0,0,0,2.065,3.134,0.131,112,2296,-0.0785,0.395,0.1013,0.1158,1,0.0,0.0,0.0364,0
96376,8,88.85,90.54,3.175,8.11,34.27,14.16,1.82,229,1.69,0,0,1,0,0,0,0,0,1.975,3.046,0.129,94,2080,0.1635,0.2215,0.1116,0.0462,1,0.0,0.0,0.0617,0
39499,2,87.05,89.56,3.513,16.69,63.44,14.56,1.15,183,2.51,0,0,1,0,0,0,0,0,2.313,3.302,0.211,84,500,0.3112,0.3072,0.2184,0.0891,1,0.0,0.0,0.0697,1
21514,2,89.58,90.82,3.575,9.73,39.57,13.97,0.8,222,1.24,0,0,1,0,0,0,0,0,2.375,3.182,0.393,106,2270,0.2328,0.308,-0.1492,-0.0438,1,0.0,0.0,0.0301,0
77761,8,89.71,95.45,3.161,13.58,54.68,13.9,1.98,137,5.75,0,0,0,0,0,0,0,0,1.961,3.03,0.132,44,2226,0.0054,-0.1245,0.0175,0.1356,0,0.0,0.0,0.0,0
63950,5,86.08,89.14,3.411,12.69,53.91,14.2,1.39,253,3.06,0,0,1,0,0,0,0,0,2.211,3.213,0.198,86,983,0.0881,0.1134,0.2228,0.0039,1,0.0,0.0,0.0139,0
113238,12,87.78,90.75,2.935,7.16,35.72,13.6,1.98,323,2.97,0,0,1,0,0,0,0,0,1.735,2.968,-0.033,109,2068,0.1291,0.0371,0.1716,0.1562,1,0.0,0.0273,0.02,1
28376,1,79.74,82.88,3.815,6.45,25.0,13.98,0.81,340,3.13,0,0,1,0,0,0,0,0,2.615,3.302,0.512,41,2350,0.1188,0.1155,0.0316,0.0351,1,0.0,0.0,0.0006,0
62661,7,87.42,89.02,3.051,8.33,25.87,14.15,1.76,410,1.6,0,0,1,0,0,0,0,0,1.851,3.063,-0.012,83,3027,0.2827,0.0567,0.1394,0.1148,1,0.0,0.0099,0.0402,0
147717,10,96.38,104.61,2.804,13.98,62.32,13.92,2.39,173,8.22,0,0,0,0,0,0,0,0,1.604,2.837,-0.033,52,3843,0.0848,0.2554,-0.0555,0.1461,0,0.0,0.0273,0.011,0
232064,20,97.93,92.58,2.746,10.12,44.12,12.79,3.28,322,-5.35,0,0,1,0,0,0,1,0,1.546,2.805,-0.059,76,864,1.2776,0.3854,0.548,0.694,2,0.0,0.0489,0.1751,0
184552,13,85.01,86.53,2.972,8.9,25.0,13.83,2.39,373,1.52,0,0,1,0,0,0,0,0,1.772,2.989,-0.017,55,926,0.0504,0.023,-0.0744,0.0865,1,0.0,0.0144,0.031,0
187768,18,90.81,101.27,2.362,13.89,53.68,13.44,3.3,7,10.46,0,0,0,0,0,0,1,0,1.162,2.709,-0.347,53,957,0.0185,0.1606,-0.0981,0.0491,1,0.0,0.2892,0.0314,0
68824,7,78.72,81.88,3.46,6.24,25.0,14.15,1.24,199,3.16,0,0,1,0,0,0,0,0,2.26,3.202,0.258,92,2446,0.0348,0.0973,0.0142,0.0374,1,0.0,0.0,0.0319,0
118972,9,89.0,92.8,2.877,10.28,30.43,13.65,2.58,294,3.8,0,0,1,0,0,0,0,0,1.677,2.966,-0.089,36,1068,0.1969,0.1657,0.0329,0.166,1,0.0,0.074,0.0338,0
140586,9,89.86,97.15,3.093,13.29,43.14,14.01,1.71,192,7.29,0,0,1,0,0,0,0,0,1.893,2.93,0.164,105,2153,0.0242,0.1544,0.0755,-0.0478,1,0.0,0.0,0.017,0
261932,18,101.55,113.06,2.243,18.04,77.29,13.52,3.12,42,11.51,0,0,0,0,0,0,0,0,1.043,2.568,-0.324,61,2600,-0.0045,0.1104,0.1212,-0.0557,0,0.2998,0.2704,0.0859,1
241996,20,101.04,108.86,1.289,11.38,53.42,13.03,3.61,275,7.82,0,0,1,0,0,0,1,0,0.089,2.517,-1.227,97,920,0.9413,0.6816,0.8891,0.415,2,0.1521,1.0306,0.3406,1
290074,20,95.29,95.22,2.593,8.04,35.25,12.69,3.71,170,-0.07,0,0,0,0,0,0,1,0,1.393,2.717,-0.124,31,2292,1.0415,0.0908,0.226,0.1721,1,0.0,0.103,0.0819,1
187007,16,89.39,94.08,2.673,10.24,42.4,13.49,2.25,259,4.69,0,0,1,0,0,0,0,0,1.473,2.848,-0.175,82,2538,-0.1458,0.0944,0.0134,0.1533,1,0.0,0.1456,0.0106,1
161325,11,95.39,104.02,2.427,14.84,54.88,13.76,2.34,0,8.63,0,0,0,0,0,0,0,0,1.227,2.799,-0.372,92,757,0.2436,0.1789,-0.0348,0.1866,0,0.0,0.3096,0.0685,1
109099,11,90.67,95.69,3.1,15.35,61.91,13.58,1.88,4,5.02,0,0,0,0,0,0,0,0,1.9,2.994,0.106,73,1596,-0.0019,-0.0694,-0.2069,0.0901,0,0.0,0.0,0.0,0
252110,20,91.79,95.63,2.298,7.93,38.53,13.44,3.59,253,3.84,0,0,1,0,0,0,1,0,1.098,2.722,-0.423,93,1185,0.2028,0.1498,0.1898,0.0155,2,0.0,0.3529,0.1069,0
13252,6,81.75,86.59,3.407,12.9,38.94,14.06,1.29,412,4.84,0,0,1,0,0,0,0,0,2.207,3.184,0.223,95,2136,0.3109,0.4116,0.0122,0.1503,1,0.0,0.0,0.089,0
56097,7,88.92,93.82,3.124,7.85,30.38,14.21,1.15,268,4.9,0,0,1,0,0,0,0,0,1.924,2.985,0.139,120,1259,-0.0806,0.5017,0.1281,-0.1372,1,0.0,0.0,0.0632,0
233196,18,93.0,97.58,2.6,14.09,51.31,13.25,3.14,395,4.58,0,0,1,0,0,0,0,0,1.4,2.774,-0.174,59,5062,0.0105,0.0914,0.0475,0.1875,1,0.0,0.1447,0.0052,0
64496,8,84.05,87.22,3.242,14.58,56.36,13.56,1.77,355,3.17,0,0,1,0,0,0,0,0,2.042,3.201,0.041,32,2619,0.1322,-0.027,-0.0016,0.1401,1,0.0,0.0,0.0034,0
73043,5,84.33,88.89,3.356,4.85,25.0,13.75,2.27,118,4.56,0,0,0,0,0,0,0,0,2.156,3.102,0.254,79,1943,-0.1249,-0.0966,0.4039,0.1098,0,0.0,0.0,0.0,0
169865,12,81.19,85.51,2.923,8.35,36.44,13.94,2.75,42,4.32,0,0,0,0,0,0,0,0,1.723,3.076,-0.152,92,2297,-0.052,0.1782,0.1912,-0.0475,0,0.0,0.1267,0.0453,0
72817,7,82.84,85.11,3.349,6.8,25.01,13.81,1.49,234,2.27,0,0,1,0,0,0,0,0,2.149,3.138,0.211,119,1852,0.085,0.1294,0.0614,0.0223,1,0.0,0.0,0.0435,0
192624,18,92.01,100.9,2.486,11.17,44.11,13.21,3.22,260,8.9,0,0,1,0,0,0,1,0,1.286,2.678,-0.193,48,1817,0.1687,0.2469,0.1036,0.1228,2,0.0,0.1606,0.0888,1
217409,19,93.34,91.06,2.55,7.59,25.0,13.52,3.14,323,-2.28,0,0,1,0,0,0,0,0,1.35,2.779,-0.228,46,1738,1.0742,0.141,0.1908,0.0612,1,0.0,0.1903,0.1262,0
60846,7,95.17,92.67,2.993,9.68,25.0,13.59,1.94,218,-2.5,0,0,1,0,0,0,0,0,1.793,2.987,0.006,78,1957,0.9568,0.176,0.0771,0.0405,1,0.0,0.0,0.0486,1
131812,11,90.67,94.2,2.901,14.54,57.73,13.66,1.98,386,3.53,0,0,1,0,0,0,0,0,1.701,3.007,-0.106,89,2444,-0.1306,0.3059,0.0117,-0.2561,1,0.0,0.0886,0.0438,0
243881,20,97.02,99.66,1.974,10.81,39.68,13.43,3.2,354,2.63,0,0,1,0,0,0,1,0,0.774,2.646,-0.672,51,1226,0.8546,0.7829,0.348,0.0919,2,0.0,0.5597,0.2143,1
172935,15,92.41,99.17,2.449,9.66,41.16,13.58,2.79,246,6.76,0,0,1,0,0,0,0,0,1.249,2.761,-0.313,50,891,0.2037,0.0219,-0.0616,0.0745,1,0.0,0.2604,0.0537,0
106450,5,88.0,92.29,3.425,13.9,48.04,13.65,1.93,231,4.29,0,0,1,0,0,0,0,0,2.225,3.126,0.298,37,2917,0.0909,0.2838,0.0197,0.1796,1,0.0,0.0,0.0476,0
128842,12,91.13,99.34,2.521,16.54,55.59,13.63,1.63,7,8.21,0,0,0,0,0,0,0,0,1.321,2.876,-0.355,32,3546,0.0724,0.2,0.0061,0.0875,0,0.0,0.2956,0.0676,0
194203,13,94.37,91.46,2.926,8.81,36.14,13.78,2.72,327,-2.91,0,0,1,0,0,0,0,0,1.726,2.935,-0.01,92,2026,0.7667,-0.0876,0.0037,-0.0517,1,0.0,0.008,0.0155,1
143163,14,86.92,89.74,2.778,9.5,36.45,13.51,2.3,285,2.82,0,0,1,0,0,0,0,0,1.578,2.951,-0.173,101,2235,-0.0276,0.1131,0.3044,-0.1212,1,0.0,0.1441,0.0536,0
16005,1,89.66,92.09,3.505,10.63,36.51,14.14,1.24,376,2.43,0,0,1,0,0,0,0,0,2.305,3.164,0.341,108,2113,0.1424,0.1388,0.0972,-0.0873,1,0.0,0.0,0.002,0
104805,6,89.64,97.42,3.241,13.5,57.14,13.73,1.35,39,7.77,0,0,0,0,0,0,0,0,2.041,3.04,0.201,31,2044,0.2164,0.2062,0.2346,0.0545,0,0.0,0.0,0.0315,0
248500,18,86.59,91.24,2.681,7.51,41.05,13.74,3.34,61,4.65,0,0,0,0,0,0,1,0,1.481,2.859,-0.178,116,3085,0.0531,0.1607,0.0365,-0.2111,1,0.0,0.1483,0.0477,0
50798,5,84.39,86.44,3.723,10.37,37.92,14.34,1.76,281,2.05,0,0,1,0,0,0,0,0,2.523,3.203,0.52,47,1725,0.1791,-0.0013,0.0804,0.0345,1,0.0,0.0,0.025,0
89419,6,82.27,89.93,3.05,12.76,47.47,14.24,1.53,205,7.66,0,0,1,0,0,0,0,0,1.85,3.151,-0.101,119,2987,-0.0446,-0.0074,0.1689,0.0156,1,0.0,0.0844,0.0347,0
96689,7,96.96,106.4,2.782,15.4,67.64,14.3,1.95,246,9.44,0,0,1,0,0,0,0,0,1.582,2.883,-0.101,91,1739,0.0314,0.1739,0.0371,-0.0063,1,0.0,0.0839,0.0266,1
